Plotting labels...
[34m[1mautoanchor: [39m[22mAnalyzing anchors... anchors/target = 3.37, Best Possible Recall (BPR) = 1.0000
    50/299     1.59G   0.02681   0.01321         0   0.04003        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    51/299     1.59G   0.02657   0.01325         0   0.03982        20       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    52/299     1.59G   0.02664   0.01302         0   0.03966        15       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    53/299     1.59G   0.02607   0.01325         0   0.03932        18       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    54/299     1.59G   0.02641   0.01342         0   0.03983        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    55/299     1.59G   0.02668   0.01314         0   0.03982        15       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    56/299     1.59G   0.02572   0.01297         0    0.0387        19       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    57/299     1.59G   0.02628   0.01292         0    0.0392        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    58/299     1.59G   0.02565   0.01356         0   0.03921        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    59/299     1.59G   0.02605   0.01324         0   0.03929        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    60/299     1.59G   0.02628    0.0132         0   0.03948        18       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    61/299     1.59G   0.02593   0.01326         0   0.03918        22       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    62/299     1.59G   0.02612   0.01304         0   0.03916        12       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    63/299     1.59G   0.02572   0.01266         0   0.03838        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    64/299     1.59G   0.02547   0.01307         0   0.03854        26       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    65/299     1.59G   0.02549   0.01285         0   0.03834        19       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    66/299     1.59G   0.02487   0.01299         0   0.03786        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    67/299     1.59G   0.02514   0.01277         0   0.03791        31       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    68/299     1.59G   0.02497   0.01252         0   0.03748        14       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    69/299     1.59G   0.02551   0.01287         0   0.03838        18       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    70/299     1.59G   0.02481   0.01261         0   0.03743        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    71/299     1.59G   0.02474   0.01268         0   0.03742        21       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    72/299     1.59G   0.02416   0.01269         0   0.03685        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    73/299     1.59G   0.02391   0.01233         0   0.03624        13       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    74/299     1.59G   0.02464    0.0123         0   0.03694        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    75/299     1.59G   0.02531   0.01262         0   0.03794        14       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    76/299     1.59G   0.02444   0.01237         0   0.03682        14       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    77/299     1.59G   0.02361   0.01235         0   0.03596        12       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    78/299     1.59G   0.02438   0.01215         0   0.03652        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    79/299     1.59G   0.02351    0.0125         0   0.03601        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    80/299     1.59G   0.02406    0.0122         0   0.03626        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    81/299     1.59G   0.02402   0.01203         0   0.03605        21       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    82/299     1.59G   0.02376   0.01196         0   0.03572        15       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    83/299     1.59G   0.02433   0.01216         0   0.03648        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    84/299     1.59G   0.02422   0.01206         0   0.03628        15       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    85/299     1.59G   0.02379   0.01211         0   0.03591        12       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    86/299     1.59G   0.02335   0.01193         0   0.03528        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    87/299     1.59G   0.02348   0.01244         0   0.03593        10       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    88/299     1.59G   0.02326    0.0122         0   0.03546        11       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    89/299     1.59G   0.02355   0.01194         0    0.0355        15       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    90/299     1.59G   0.02412   0.01233         0   0.03644        19       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    91/299     1.59G    0.0232   0.01205         0   0.03524        22       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    92/299     1.59G   0.02308   0.01185         0   0.03493        14       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    93/299     1.59G   0.02271   0.01196         0   0.03468        13       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    94/299     1.59G   0.02292    0.0119         0   0.03482        15       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    95/299     1.59G   0.02261    0.0118         0   0.03441        14       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    96/299     1.59G   0.02248   0.01184         0   0.03432        26       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    97/299     1.59G   0.02285   0.01189         0   0.03474        23       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    98/299     1.59G   0.02233   0.01164         0   0.03397        14       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
    99/299     1.59G   0.02232    0.0114         0   0.03373        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   100/299     1.59G   0.02226   0.01157         0   0.03383        19       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   101/299     1.59G   0.02211   0.01171         0   0.03382        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   102/299     1.59G   0.02259   0.01175         0   0.03434        14       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   103/299     1.59G   0.02227    0.0116         0   0.03387        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   104/299     1.59G   0.02165   0.01158         0   0.03323        14       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   105/299     1.59G   0.02216   0.01163         0   0.03379        10       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   106/299     1.59G   0.02251   0.01148         0   0.03399        10       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   107/299     1.59G   0.02201   0.01135         0   0.03336        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   108/299     1.59G   0.02222   0.01112         0   0.03334        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   109/299     1.59G   0.02166   0.01145         0   0.03312        18       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   110/299     1.59G   0.02171   0.01143         0   0.03314        13       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   111/299     1.59G   0.02177   0.01128         0   0.03305        20       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   112/299     1.59G   0.02158    0.0114         0   0.03297        11       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   113/299     1.59G   0.02162   0.01147         0   0.03308        25       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   114/299     1.59G   0.02182   0.01146         0   0.03328        18       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   115/299     1.59G   0.02188   0.01164         0   0.03352        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   116/299     1.59G   0.02158   0.01145         0   0.03303        13       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   117/299     1.59G   0.02146   0.01129         0   0.03275        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   118/299     1.59G   0.02119   0.01126         0   0.03244        14       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   119/299     1.59G   0.02104   0.01106         0    0.0321        19       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   120/299     1.59G   0.02172   0.01103         0   0.03275        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   121/299     1.59G   0.02133   0.01139         0   0.03272        19       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   122/299     1.59G   0.02098   0.01106         0   0.03204        34       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   123/299     1.59G    0.0214   0.01119         0   0.03259        15       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   124/299     1.59G    0.0208   0.01113         0   0.03193        11       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   125/299     1.59G   0.02063   0.01094         0   0.03157        18       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   126/299     1.59G   0.02076   0.01088         0   0.03164        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   127/299     1.59G   0.02071   0.01091         0   0.03162        12       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   128/299     1.59G   0.02054    0.0109         0   0.03145        23       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   129/299     1.59G   0.02077   0.01131         0   0.03208        13       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   130/299     1.59G   0.02076   0.01085         0   0.03162        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   131/299     1.59G    0.0209   0.01112         0   0.03202        22       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   132/299     1.59G   0.02069   0.01092         0    0.0316        14       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   133/299     1.59G   0.02044   0.01098         0   0.03142        12       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   134/299     1.59G   0.02097   0.01081         0   0.03179        13       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   135/299     1.59G   0.02061   0.01087         0   0.03148        14       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   136/299     1.59G   0.02053   0.01093         0   0.03146        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   137/299     1.59G   0.02043   0.01102         0   0.03145        18       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   138/299     1.59G   0.02015   0.01047         0   0.03062        13       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   139/299     1.59G   0.02026   0.01076         0   0.03102        12       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   140/299     1.59G   0.02023   0.01042         0   0.03065        12       640
[34m[1mval: [39m[22mScanning 'dataset/labels/val.cache' images and labels... 201 found, 0 missi
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   141/299     1.59G   0.01991   0.01063         0   0.03053        15       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   142/299     1.59G   0.02034   0.01076         0    0.0311        20       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   143/299     1.59G   0.01947   0.01051         0   0.02998        13       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   144/299     1.59G   0.01962   0.01026         0   0.02988        23       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   145/299     1.59G   0.01972   0.01037         0   0.03009        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   146/299     1.59G   0.01984   0.01068         0   0.03052        21       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   147/299     1.59G   0.02001   0.01066         0   0.03068        14       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   148/299     1.59G   0.01968   0.01067         0   0.03035        21       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   149/299     1.59G   0.01975    0.0104         0   0.03015        15       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   150/299     1.59G   0.01965   0.01026         0   0.02992        20       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   151/299     1.59G   0.01941   0.01036         0   0.02977        18       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   152/299     1.59G   0.01917   0.01037         0   0.02954        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   153/299     1.59G   0.01956   0.01042         0   0.02999        14       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   154/299     1.59G   0.01935    0.0104         0   0.02975        15       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   155/299     1.59G   0.01933   0.01017         0    0.0295        13       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   156/299     1.59G   0.01924   0.01054         0   0.02978        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   157/299     1.59G     0.019   0.01013         0   0.02913        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   158/299     1.59G   0.01912    0.0105         0   0.02962        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   159/299     1.59G   0.01918   0.01036         0   0.02954        21       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   160/299     1.59G   0.01882   0.01042         0   0.02924        13       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   161/299     1.59G   0.01899   0.01008         0   0.02907        19       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   162/299     1.59G   0.01906   0.01021         0   0.02927        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   163/299     1.59G   0.01966   0.01022         0   0.02988        20       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   164/299     1.59G   0.01907   0.01042         0   0.02949        23       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   165/299     1.59G   0.01875   0.01026         0   0.02901        22       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   166/299     1.59G   0.01872   0.01009         0    0.0288        13       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   167/299     1.59G   0.01853  0.009991         0   0.02852        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   168/299     1.59G   0.01839   0.01015         0   0.02854        14       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   169/299     1.59G   0.01836  0.009853         0   0.02821        11       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   170/299     1.59G   0.01904   0.01006         0    0.0291        15       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   171/299     1.59G   0.01855   0.01003         0   0.02858        19       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   172/299     1.59G   0.01848  0.009963         0   0.02844        18       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   173/299     1.59G   0.01825  0.009825         0   0.02807        21       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   174/299     1.59G   0.01814  0.009839         0   0.02798        11       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   175/299     1.59G   0.01787  0.009659         0   0.02753        19       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   176/299     1.59G    0.0181  0.009853         0   0.02795        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   177/299     1.59G   0.01793  0.009652         0   0.02758        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   178/299     1.59G   0.01792   0.01013         0   0.02805        15       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   179/299     1.59G   0.01859  0.009791         0   0.02839        15       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   180/299     1.59G   0.01801  0.009955         0   0.02797        14       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   181/299     1.59G   0.01833   0.01005         0   0.02838        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   182/299     1.59G   0.01787  0.009829         0    0.0277        15       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   183/299     1.59G   0.01829  0.009989         0   0.02828        20       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   184/299     1.59G   0.01833  0.009868         0   0.02819        19       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   185/299     1.59G   0.01772   0.00965         0   0.02737        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   186/299     1.59G   0.01769   0.00955         0   0.02724        21       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   187/299     1.59G   0.01774  0.009758         0    0.0275         8       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   188/299     1.59G   0.01743  0.009577         0   0.02701        12       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   189/299     1.59G   0.01778  0.009698         0   0.02748        15       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   190/299     1.59G   0.01778  0.009488         0   0.02727        26       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   191/299     1.59G   0.01731  0.009556         0   0.02686        15       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   192/299     1.59G   0.01749  0.009614         0    0.0271        10       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   193/299     1.59G   0.01692  0.009473         0    0.0264        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   194/299     1.59G   0.01729  0.009476         0   0.02677        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   195/299     1.59G   0.01744  0.009522         0   0.02696        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   196/299     1.59G   0.01723  0.009516         0   0.02675        19       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   197/299     1.59G   0.01742  0.009389         0   0.02681        13       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   198/299     1.59G   0.01723  0.009431         0   0.02667        21       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   199/299     1.59G   0.01692  0.009454         0   0.02637         8       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   200/299     1.59G   0.01702  0.009143         0   0.02616        15       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   201/299     1.59G   0.01695  0.009369         0   0.02632        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   202/299     1.59G   0.01643  0.009112         0   0.02554        15       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   203/299     1.59G   0.01671  0.009414         0   0.02612        16       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   204/299     1.59G   0.01684  0.009223         0   0.02606        15       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   205/299     1.59G   0.01673  0.009462         0   0.02619        12       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   206/299     1.59G   0.01665  0.009472         0   0.02612        19       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
     Epoch   gpu_mem       box       obj       cls     total    labels  img_size
   207/299     1.59G   0.01697  0.009355         0   0.02632        17       640
               Class     Images     Labels          P          R     mAP@.5 mAP@
